book_id,Title,Book_category,Star_rating,Price,Stock,Quantity,user_input,สำนักพิมพ์,PublishedDate,add_date
3675,Harry Potter and the Half-Blood Prince (Harry Potter #6),Fantasy,Five,48.75,In stock,4,E. Barron,TOR,2022-09-25,
3676,Harry Potter and the Chamber of Secrets (Harry Potter #2),Fantasy,One,14.74,In stock,4,M.Bridges,TOR,2022-09-25,
3677,Gone with the Wind,Classics,Three,32.49,In stock,4,M.Bridges,TOR,2022-09-25,
3678,God Is Not Great: How Religion Poisons Everything,Nonfiction,One,27.8,In stock,4,M.Bridges,TOR,2022-09-25,
3679,Girl With a Pearl Earring,Historical Fiction,One,26.77,In stock,4,M.Bridges,O' Reilly,2022-09-25,
3680,"Fruits Basket, Vol. 4 (Fruits Basket #4)",Sequential Art,Four,50.44,In stock,4,E. Barron,O' Reilly,2022-09-25,
3681,Far From True (Promise Falls Trilogy #2),Thriller,Two,34.93,In stock,4,E. Barron,Dragonsteel,2022-09-25,
3682,Dark Lover (Black Dagger Brotherhood #1),Romance,One,12.87,In stock,4,A. Edwards,Dragonsteel,2022-09-25,
3683,Confessions of a Shopaholic (Shopaholic #1),Default,Two,48.94,In stock,4,M.Bridges,TOR,2022-09-25,
3684,Changing the Game (Play by Play #2),Romance,Three,13.38,In stock,4,A. Edwards,Dragonsteel,2022-09-25,
3685,Candide,Classics,Three,58.63,In stock,4,E. Barron,O' Reilly,2022-09-25,
3686,Can You Keep a Secret?,Womens Fiction,One,21.94,In stock,4,E. Barron,Dragonsteel,2022-09-25,
3687,Atlas Shrugged,Fiction,Five,26.58,In stock,4,A. Edwards,TOR,2022-09-25,
3688,Animal Farm,Classics,Three,57.22,In stock,4,E. Barron,Dragonsteel,2022-09-25,
3689,A Walk to Remember,Romance,One,56.43,In stock,4,E. Barron,O' Reilly,2022-09-25,
3690,A New Earth: Awakening to Your Life's Purpose,Spirituality,Five,55.65,In stock,4,M.Bridges,O' Reilly,2022-09-25,
3691,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",Religion,One,27.62,In stock,4,E. Barron,O' Reilly,2022-09-25,
3692,'Salem's Lot,Horror,Four,49.56,In stock,4,E. Barron,Dragonsteel,2022-09-25,
3693,Zero History (Blue Ant #3),Default,One,34.77,In stock,3,M.Bridges,Dragonsteel,2022-09-25,
3694,Wuthering Heights,Classics,Three,17.73,In stock,3,E. Barron,O' Reilly,2022-09-25,
3695,World War Z: An Oral History of the Zombie War,Default,One,21.8,In stock,3,A. Edwards,Dragonsteel,2022-09-25,
3696,Wild: From Lost to Found on the Pacific Crest Trail,Default,Three,46.02,In stock,3,A. Edwards,O' Reilly,2022-09-25,
3697,"Where'd You Go, Bernadette",Default,One,18.13,In stock,3,M.Bridges,TOR,2022-09-25,
3698,When You Are Engulfed in Flames,Humor,Five,30.89,In stock,3,M.Bridges,O' Reilly,2022-09-25,
3699,We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,Nonfiction,Three,31.95,In stock,3,A. Edwards,TOR,2022-09-25,
3700,We Are All Completely Beside Ourselves,Contemporary,One,24.04,In stock,3,E. Barron,Dragonsteel,2022-09-25,
3701,Walk the Edge (Thunder Road #2),Young Adult,Three,32.36,In stock,3,E. Barron,TOR,2022-09-21,
3702,Voyager (Outlander #3),Historical Fiction,Five,21.07,In stock,3,A. Edwards,Dragonsteel,2022-09-21,
3703,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,Nonfiction,Three,50.66,In stock,3,M.Bridges,TOR,2022-09-21,
3704,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,Food and Drink,Two,13.66,In stock,3,E. Barron,Dragonsteel,2022-09-21,
3705,"Unstuffed: Decluttering Your Home, Mind, and Soul",Nonfiction,One,58.09,In stock,3,E. Barron,O' Reilly,2022-09-21,
3706,Under the Banner of Heaven: A Story of Violent Faith,Nonfiction,One,30.0,In stock,3,M.Bridges,TOR,2022-09-21,
3707,Two Boys Kissing,Young Adult,Two,32.74,In stock,3,E. Barron,O' Reilly,2022-09-25,
3708,Twilight (Twilight #1),Default,Two,41.93,In stock,3,A. Edwards,TOR,2022-09-25,
3709,Twenties Girl,Womens Fiction,Two,42.8,In stock,3,A. Edwards,TOR,2022-09-25,
3710,"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",Nonfiction,One,53.51,In stock,3,A. Edwards,O' Reilly,2022-09-25,
3711,Three-Martini Lunch,Fiction,Three,23.21,In stock,3,M.Bridges,TOR,2022-09-25,
3712,"Thinking, Fast and Slow",Psychology,One,21.14,In stock,3,M.Bridges,O' Reilly,2022-09-25,
3713,The Wild Robot,Childrens,Three,56.07,In stock,3,M.Bridges,Dragonsteel,2022-09-25,
3714,"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",Sequential Art,Three,14.41,In stock,3,A. Edwards,TOR,2022-09-25,
3715,The Undomestic Goddess,Womens Fiction,Four,45.75,In stock,3,A. Edwards,TOR,2022-09-25,
3716,The Travelers,Thriller,One,15.77,In stock,3,A. Edwards,TOR,2022-09-25,
3717,The Tipping Point: How Little Things Can Make a Big Difference,Add a comment,Two,10.02,In stock,3,E. Barron,Dragonsteel,2022-09-25,
3718,The Thing About Jellyfish,Childrens,One,48.77,In stock,3,M.Bridges,Dragonsteel,2022-09-25,
3719,The Stand,Horror,Two,57.86,In stock,3,M.Bridges,Dragonsteel,2022-09-25,
3720,The Smitten Kitchen Cookbook,Food and Drink,One,23.59,In stock,3,M.Bridges,Dragonsteel,2022-09-25,
3721,The Silkworm (Cormoran Strike #2),Mystery,Five,23.05,In stock,3,M.Bridges,Dragonsteel,2022-09-25,
3722,"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",Sequential Art,Five,55.55,In stock,3,A. Edwards,Dragonsteel,2022-09-25,
3723,The Rose & the Dagger (The Wrath and the Dawn #2),Fantasy,Four,58.64,In stock,3,A. Edwards,Dragonsteel,2022-09-25,
3724,The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),Travel,One,23.21,In stock,3,M.Bridges,TOR,2022-09-25,
3725,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),Biography,Three,42.57,In stock,3,M.Bridges,TOR,2022-09-25,
3726,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),Science Fiction,One,10.92,In stock,3,E. Barron,O' Reilly,2022-09-25,
3727,The Rest Is Noise: Listening to the Twentieth Century,Add a comment,One,34.77,In stock,3,E. Barron,Dragonsteel,2022-09-25,
3728,The Red Tent,Historical Fiction,Five,35.66,In stock,3,A. Edwards,Dragonsteel,2022-09-25,
3729,The Purpose Driven Life: What on Earth Am I Here for?,Add a comment,Three,37.19,In stock,3,M.Bridges,Dragonsteel,2022-09-25,
3730,The Purest Hook (Second Circle Tattoos #3),Romance,One,12.25,In stock,3,M.Bridges,O' Reilly,2022-09-25,
3731,The Picture of Dorian Gray,Classics,Two,29.7,In stock,3,E. Barron,Dragonsteel,2022-09-25,
3732,The Paris Wife,Default,Three,36.8,In stock,3,E. Barron,TOR,2022-09-25,
3733,The Obsession,Romance,One,45.43,In stock,3,E. Barron,O' Reilly,2022-09-25,
3734,The Nightingale,Fiction,Four,26.26,In stock,3,M.Bridges,O' Reilly,2022-09-25,
3735,The New Guy (and Other Senior Year Distractions),Young Adult,Three,44.92,In stock,3,E. Barron,O' Reilly,2022-09-25,
3736,The Nanny Diaries (Nanny #1),Womens Fiction,Five,52.53,In stock,3,M.Bridges,Dragonsteel,2022-09-25,
3737,The Name of God is Mercy,Nonfiction,Two,37.25,In stock,3,A. Edwards,TOR,2022-09-25,
3738,The Maze Runner (The Maze Runner #1),Default,One,20.93,In stock,3,E. Barron,O' Reilly,2022-09-25,
3739,The Lover's Dictionary,Default,Two,58.09,In stock,3,M.Bridges,O' Reilly,2022-09-25,
3740,The Lonely Ones,Childrens,Five,43.59,In stock,3,A. Edwards,O' Reilly,2022-09-25,
3741,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,Business,Three,33.92,In stock,3,E. Barron,O' Reilly,2022-09-25,
3742,The Last Painting of Sara de Vos,Historical Fiction,Two,55.55,In stock,3,A. Edwards,O' Reilly,2022-09-25,
3743,"The Land of 10,000 Madonnas",Young Adult,Four,29.64,In stock,3,E. Barron,O' Reilly,2022-09-25,
3744,The Infinities,Fiction,One,27.41,In stock,3,A. Edwards,Dragonsteel,2022-09-25,
3745,The Husband's Secret,Fiction,Five,52.51,In stock,3,E. Barron,Dragonsteel,2022-09-25,
3746,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),Add a comment,Three,47.8,In stock,3,E. Barron,O' Reilly,2022-09-25,
3747,The Guns of August,History,Two,14.54,In stock,3,E. Barron,O' Reilly,2022-09-25,
3748,The Guernsey Literary and Potato Peel Pie Society,Historical Fiction,One,49.53,In stock,3,E. Barron,Dragonsteel,2022-09-25,
3749,The Goldfinch,Default,Three,43.58,In stock,3,A. Edwards,Dragonsteel,2022-09-25,
3750,The Giver (The Giver Quartet #1),Default,One,12.3,In stock,3,E. Barron,Dragonsteel,2022-09-25,
3751,The Girl with All the Gifts,Horror,Three,49.47,In stock,3,E. Barron,TOR,2022-09-25,
3752,The Girl Who Played with Fire (Millennium Trilogy #2),Default,Two,22.14,In stock,3,M.Bridges,TOR,2022-09-25,
3753,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),Add a comment,One,57.48,In stock,3,E. Barron,Dragonsteel,2022-09-25,
3754,The Exiled,Mystery,Three,43.45,In stock,3,E. Barron,Dragonsteel,2022-09-25,
3755,"The End of Faith: Religion, Terror, and the Future of Reason",Add a comment,Four,22.13,In stock,3,E. Barron,Dragonsteel,2022-09-25,
3756,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Science,Four,13.03,In stock,3,M.Bridges,TOR,2022-09-25,
3757,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",Science,Five,57.35,In stock,3,A. Edwards,TOR,2022-09-25,
3758,The Devil Wears Prada (The Devil Wears Prada #1),Womens Fiction,One,44.29,In stock,3,A. Edwards,TOR,2022-09-25,
3759,The Demon-Haunted World: Science as a Candle in the Dark,Default,Four,52.25,In stock,3,A. Edwards,Dragonsteel,2022-09-25,
3760,The Day the Crayons Came Home (Crayons),Childrens,Five,26.33,In stock,3,E. Barron,Dragonsteel,2022-09-25,
3761,The Da Vinci Code (Robert Langdon #2),Fiction,Two,22.96,In stock,3,M.Bridges,O' Reilly,2022-09-25,
3762,The Cuckoo's Calling (Cormoran Strike #1),Mystery,One,19.21,In stock,3,A. Edwards,O' Reilly,2022-09-25,
3763,The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),Classics,Four,26.78,In stock,3,M.Bridges,Dragonsteel,2022-09-25,
3764,The Complete Poems,Add a comment,Five,41.32,In stock,3,A. Edwards,O' Reilly,2022-09-25,
3765,The Catcher in the Rye,Add a comment,One,24.55,In stock,3,E. Barron,O' Reilly,2022-09-25,
3766,The Cat in the Hat (Beginner Books B-1),Childrens,Two,16.26,In stock,3,A. Edwards,O' Reilly,2022-09-25,
3767,The Case for Christ (Cases for Christianity),Add a comment,One,47.84,In stock,3,M.Bridges,O' Reilly,2022-09-25,
3768,The Book Thief,Default,Two,53.49,In stock,3,A. Edwards,O' Reilly,2022-09-25,
3769,The Book of Basketball: The NBA According to The Sports Guy,Sports and Games,Five,44.84,In stock,3,E. Barron,O' Reilly,2022-09-25,
3770,The Blind Side: Evolution of a Game,Add a comment,Five,53.71,In stock,3,E. Barron,Dragonsteel,2022-09-25,
3771,The Autobiography of Malcolm X,Default,Two,23.43,In stock,3,M.Bridges,O' Reilly,2022-09-25,
3772,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",Food and Drink,Three,34.32,In stock,3,E. Barron,O' Reilly,2022-09-25,
3773,The Art of Fielding,Fiction,One,22.1,In stock,3,M.Bridges,TOR,2022-09-25,
3774,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",Science,Two,25.83,In stock,3,A. Edwards,TOR,2022-09-25,
3775,Stiff: The Curious Lives of Human Cadavers,Nonfiction,Three,36.74,In stock,3,A. Edwards,Dragonsteel,2022-09-25,
3776,Spilled Milk: Based on a True Story,Nonfiction,One,49.51,In stock,3,E. Barron,TOR,2022-09-25,
3777,Something Borrowed (Darcy & Rachel #1),Womens Fiction,Five,48.96,In stock,3,E. Barron,TOR,2022-09-25,
3778,Something Blue (Darcy & Rachel #2),Womens Fiction,One,54.62,In stock,3,E. Barron,O' Reilly,2022-09-25,
3779,Soldier (Talon #3),Fantasy,Two,24.72,In stock,3,A. Edwards,O' Reilly,2022-09-25,
3780,Shopaholic & Baby (Shopaholic #5),Default,Two,46.45,In stock,3,A. Edwards,TOR,2022-09-25,
3781,Seven Days in the Art World,Add a comment,Two,52.33,In stock,3,E. Barron,TOR,2022-09-25,
3782,Seven Brief Lessons on Physics,Science,Four,30.6,In stock,3,A. Edwards,Dragonsteel,2022-09-25,
3783,Scarlet (The Lunar Chronicles #2),Young Adult,Four,14.57,In stock,3,E. Barron,TOR,2022-09-25,
3784,Sarah's Key,Add a comment,One,46.29,In stock,3,M.Bridges,O' Reilly,2022-09-25,
3785,"Saga, Volume 3 (Saga (Collected Editions) #3)",Sequential Art,Five,21.57,In stock,3,M.Bridges,TOR,2022-09-25,
3786,Running with Scissors,Autobiography,Four,12.91,In stock,3,E. Barron,Dragonsteel,2022-09-25,
3787,Rogue Lawyer (Rogue Lawyer #1),Add a comment,Three,50.11,In stock,3,A. Edwards,Dragonsteel,2022-09-25,
3788,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",Nonfiction,Four,41.67,In stock,3,M.Bridges,TOR,2022-09-25,
3789,Rework,Business,Two,44.88,In stock,3,M.Bridges,Dragonsteel,2022-09-25,
3790,Reservations for Two,Romance,Three,11.1,In stock,3,M.Bridges,TOR,2022-09-25,
3791,Red: The True Story of Red Riding Hood,Childrens,Three,28.54,In stock,3,A. Edwards,Dragonsteel,2022-09-25,
3792,Ready Player One,Science Fiction,Four,19.07,In stock,3,E. Barron,Dragonsteel,2022-09-25,
3793,Quiet: The Power of Introverts in a World That Can't Stop Talking,Default,One,43.55,In stock,3,A. Edwards,TOR,2022-09-25,
3794,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),Sequential Art,Three,43.63,In stock,3,E. Barron,O' Reilly,2022-09-25,
3795,Persepolis: The Story of a Childhood (Persepolis #1-2),Sequential Art,One,39.13,In stock,3,A. Edwards,O' Reilly,2022-09-25,
3796,Packing for Mars: The Curious Science of Life in the Void,Default,Two,56.68,In stock,3,E. Barron,TOR,2022-09-25,
3797,Outliers: The Story of Success,Nonfiction,One,14.16,In stock,3,A. Edwards,TOR,2022-09-25,
3798,Original Fake,Sequential Art,Three,31.45,In stock,3,E. Barron,O' Reilly,2022-09-25,
3799,Orange Is the New Black,Default,Two,24.61,In stock,3,E. Barron,Dragonsteel,2022-09-25,
3800,One for the Money (Stephanie Plum #1),Default,Two,32.87,In stock,3,A. Edwards,Dragonsteel,2022-09-25,
3801,Notes from a Small Island (Notes From a Small Island #1),Nonfiction,One,40.17,In stock,3,A. Edwards,Dragonsteel,2022-09-25,
3802,Night (The Night Trilogy #1),Nonfiction,One,13.51,In stock,3,E. Barron,TOR,2022-09-25,
3803,Neither Here nor There: Travels in Europe,Travel,Three,38.95,In stock,3,E. Barron,O' Reilly,2022-09-25,
3804,Naked,Humor,Three,31.69,In stock,3,A. Edwards,O' Reilly,2022-09-25,
3805,Morning Star (Red Rising #3),Default,One,29.4,In stock,3,M.Bridges,O' Reilly,2022-09-25,
3806,"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",Nonfiction,One,57.83,In stock,3,E. Barron,TOR,2022-09-25,
3807,Midnight Riot (Peter Grant/ Rivers of London - books #1),Fantasy,Two,55.46,In stock,3,E. Barron,Dragonsteel,2022-09-25,
3808,Me Talk Pretty One Day,Autobiography,Two,57.6,In stock,3,E. Barron,Dragonsteel,2022-09-25,
3809,Manuscript Found in Accra,Add a comment,Two,34.98,In stock,3,E. Barron,TOR,2022-09-25,
3810,Lust & Wonder,Autobiography,Two,11.87,In stock,3,M.Bridges,Dragonsteel,2022-09-25,
3811,Lila (Gilead #3),Fiction,Three,12.47,In stock,3,A. Edwards,O' Reilly,2022-09-25,
3812,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",Science Fiction,Two,33.26,In stock,3,E. Barron,TOR,2022-09-25,
3813,Life Without a Recipe,Autobiography,Five,59.04,In stock,3,E. Barron,TOR,2022-09-25,
3814,Life After Life,Default,Two,26.13,In stock,3,A. Edwards,TOR,2022-09-25,
3815,Letter to a Christian Nation,Nonfiction,One,22.2,In stock,3,A. Edwards,Dragonsteel,2022-09-25,
3816,Let's Pretend This Never Happened: A Mostly True Memoir,Nonfiction,One,45.11,In stock,3,M.Bridges,Dragonsteel,2022-09-25,
3817,Legend (Legend #1),Young Adult,Four,43.69,In stock,3,M.Bridges,Dragonsteel,2022-09-25,
3818,"Lean In: Women, Work, and the Will to Lead",Default,One,25.02,In stock,3,E. Barron,Dragonsteel,2022-09-25,
3819,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Humor,Five,55.5,In stock,3,E. Barron,TOR,2022-09-25,
3820,Lady Renegades (Rebel Belle #3),Young Adult,Five,53.04,In stock,3,M.Bridges,Dragonsteel,2022-09-25,
3821,Jurassic Park (Jurassic Park #1),Fiction,One,44.97,In stock,3,A. Edwards,Dragonsteel,2022-09-25,
3822,It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,Nonfiction,One,42.38,In stock,3,E. Barron,O' Reilly,2022-09-25,
3823,Is Everyone Hanging Out Without Me? (And Other Concerns),Default,Three,20.11,In stock,3,E. Barron,O' Reilly,2022-09-25,
3824,Into the Wild,Nonfiction,Five,56.7,In stock,3,A. Edwards,TOR,2022-09-25,
3825,Inferno (Robert Langdon #4),Fiction,Five,41.0,In stock,3,A. Edwards,O' Reilly,2022-09-25,
3826,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",Nonfiction,Three,28.85,In stock,3,E. Barron,TOR,2022-09-25,
3827,If I Run (If I Run #1),Christian Fiction,Four,49.97,In stock,3,A. Edwards,Dragonsteel,2022-09-25,
3828,I've Got Your Number,Womens Fiction,One,19.69,In stock,3,M.Bridges,TOR,2022-09-25,
3829,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,Nonfiction,Two,28.88,In stock,3,E. Barron,Dragonsteel,2022-09-25,
3830,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,Food and Drink,Three,33.14,In stock,3,A. Edwards,Dragonsteel,2022-09-25,
3831,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",History,Two,43.7,In stock,3,E. Barron,Dragonsteel,2022-09-25,
3832,House of Leaves,Horror,One,54.89,In stock,3,M.Bridges,TOR,2022-09-25,
3833,Horrible Bear!,Childrens,Two,37.52,In stock,3,A. Edwards,TOR,2022-09-25,
3834,Holidays on Ice,Humor,Two,51.07,In stock,3,E. Barron,TOR,2022-09-25,
3835,Heir to the Sky,Fantasy,Four,44.07,In stock,3,M.Bridges,Dragonsteel,2022-09-25,
3836,Green Eggs and Ham (Beginner Books B-16),Childrens,Four,10.79,In stock,3,M.Bridges,O' Reilly,2022-09-25,
3837,"Grayson, Vol 3: Nemesis (Grayson #3)",Sequential Art,One,42.72,In stock,3,A. Edwards,TOR,2022-09-25,
3838,Gratitude,Nonfiction,Five,26.66,In stock,3,E. Barron,TOR,2022-09-25,
3839,Gone Girl,Default,Five,37.6,In stock,3,E. Barron,TOR,2022-09-25,
3840,Golden (Heart of Dread #3),Young Adult,Four,42.21,In stock,3,M.Bridges,TOR,2022-09-25,
3841,Girl in the Blue Coat,Historical Fiction,Two,46.83,In stock,3,M.Bridges,O' Reilly,2022-09-25,
3842,"Fruits Basket, Vol. 3 (Fruits Basket #3)",Sequential Art,Two,45.17,In stock,3,A. Edwards,TOR,2022-09-25,
3843,"Friday Night Lights: A Town, a Team, and a Dream",Sports and Games,Three,51.22,In stock,3,M.Bridges,Dragonsteel,2022-09-25,
3844,Fire Bound (Sea Haven/Sisters of the Heart #5),Add a comment,Four,21.28,In stock,3,M.Bridges,TOR,2022-09-25,
3845,Fifty Shades Freed (Fifty Shades #3),Adult Fiction,Five,15.36,In stock,3,M.Bridges,O' Reilly,2022-09-25,
3846,Fellside,Default,One,38.62,In stock,3,E. Barron,Dragonsteel,2022-09-25,
3847,Extreme Prey (Lucas Davenport #26),Mystery,Three,25.4,In stock,3,E. Barron,O' Reilly,2022-09-25,
3848,Eragon (The Inheritance Cycle #1),Fantasy,Three,43.87,In stock,3,E. Barron,Dragonsteel,2022-09-25,
3849,Eclipse (Twilight #3),Default,One,18.74,In stock,3,A. Edwards,O' Reilly,2022-09-25,
3850,Dune (Dune #1),Science Fiction,One,54.86,In stock,3,E. Barron,TOR,2022-09-25,
3851,Dracula,Default,Three,52.62,In stock,3,M.Bridges,Dragonsteel,2022-09-25,
3852,Do Androids Dream of Electric Sheep? (Blade Runner #1),Science Fiction,One,51.48,In stock,3,A. Edwards,Dragonsteel,2022-09-25,
3853,Disrupted: My Misadventure in the Start-Up Bubble,Nonfiction,Five,15.28,In stock,3,M.Bridges,O' Reilly,2022-09-25,
3854,Dead Wake: The Last Crossing of the Lusitania,Default,Five,39.24,In stock,3,E. Barron,O' Reilly,2022-09-25,
3855,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",Default,One,17.81,In stock,3,E. Barron,TOR,2022-09-25,
3856,Darkfever (Fever #1),Fantasy,One,56.02,In stock,3,M.Bridges,Dragonsteel,2022-09-25,
3857,Dark Places,Default,Five,23.9,In stock,3,E. Barron,TOR,2022-09-25,
3858,Crazy Rich Asians (Crazy Rich Asians #1),Fiction,Five,49.13,In stock,3,E. Barron,TOR,2022-09-25,
3859,Counting Thyme,Childrens,One,10.62,In stock,3,E. Barron,Dragonsteel,2022-09-25,
3860,Cosmos,Add a comment,Two,36.17,In stock,3,A. Edwards,Dragonsteel,2022-09-25,
3861,Civilization and Its Discontents,Psychology,Two,59.95,In stock,3,A. Edwards,O' Reilly,2022-09-25,
3862,Cinder (The Lunar Chronicles #1),Young Adult,One,26.09,In stock,3,A. Edwards,O' Reilly,2022-09-25,
3863,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,Parenting,Two,37.35,In stock,3,M.Bridges,TOR,2022-09-25,
3864,Career of Evil (Cormoran Strike #3),Mystery,Two,24.72,In stock,3,E. Barron,O' Reilly,2022-09-25,
3865,Breaking Dawn (Twilight #4),Default,Five,35.28,In stock,3,E. Barron,Dragonsteel,2022-09-25,
3866,Brave Enough,Nonfiction,Five,51.32,In stock,3,M.Bridges,O' Reilly,2022-09-25,
3867,Boy Meets Boy,Young Adult,Three,21.12,In stock,3,A. Edwards,TOR,2022-09-25,
3868,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Nonfiction,Two,27.35,In stock,3,A. Edwards,Dragonsteel,2022-09-25,
3869,Blink: The Power of Thinking Without Thinking,Nonfiction,Five,21.74,In stock,3,E. Barron,TOR,2022-09-25,
3870,Black Flags: The Rise of ISIS,Nonfiction,One,40.87,In stock,3,M.Bridges,O' Reilly,2022-09-25,
3871,"Black Butler, Vol. 1 (Black Butler #1)",Sequential Art,One,49.31,In stock,3,M.Bridges,Dragonsteel,2022-09-25,
3872,Big Little Lies,Fiction,One,22.11,In stock,3,M.Bridges,Dragonsteel,2022-09-25,
3873,Between Shades of Gray,Historical Fiction,Five,20.79,In stock,3,M.Bridges,Dragonsteel,2022-09-25,
3874,Best of My Love (Fool's Gold #20),Romance,Two,27.41,In stock,3,A. Edwards,O' Reilly,2022-09-25,
3875,Beowulf,Classics,Two,38.35,In stock,3,A. Edwards,O' Reilly,2022-09-25,
3876,Beautiful Creatures (Caster Chronicles #1),Default,Five,21.55,In stock,3,M.Bridges,Dragonsteel,2022-09-25,
3877,Awkward,Sequential Art,Two,38.02,In stock,3,A. Edwards,O' Reilly,2022-09-25,
3878,Ash,Fantasy,Four,22.06,In stock,3,E. Barron,TOR,2022-09-25,
3879,Are We There Yet?,Childrens,Three,10.66,In stock,3,M.Bridges,TOR,2022-09-25,
3880,Are We Smart Enough to Know How Smart Animals Are?,Nonfiction,One,56.58,In stock,3,A. Edwards,Dragonsteel,2022-09-25,
3881,Annie on My Mind,Young Adult,Five,36.83,In stock,3,E. Barron,O' Reilly,2022-09-25,
3882,And Then There Were None,Classics,Two,35.01,In stock,3,E. Barron,TOR,2022-09-25,
3883,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Nonfiction,Four,30.48,In stock,3,M.Bridges,TOR,2022-09-25,
3884,A Visit from the Goon Squad,Default,Five,14.08,In stock,3,M.Bridges,Dragonsteel,2022-09-25,
3885,A Storm of Swords (A Song of Ice and Fire #3),Fantasy,Two,31.22,In stock,3,A. Edwards,Dragonsteel,2022-09-25,
3886,A Heartbreaking Work of Staggering Genius,Autobiography,Five,54.29,In stock,3,M.Bridges,O' Reilly,2022-09-25,
3887,8 Keys to Mental Health Through Exercise,Psychology,One,31.04,In stock,3,E. Barron,TOR,2022-09-25,
3888,#GIRLBOSS,Add a comment,One,50.96,In stock,3,A. Edwards,O' Reilly,2022-09-25,
3889,"The Suffragettes (Little Black Classics, #96)",Nonfiction,Two,11.89,In stock,2,A. Edwards,TOR,2022-09-25,
3890,The Sense of an Ending,Add a comment,Three,31.38,In stock,2,M.Bridges,TOR,2022-09-25,
3891,"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",Sequential Art,One,54.81,In stock,2,E. Barron,Dragonsteel,2022-09-25,
3892,The Course of Love,Fiction,Three,16.78,In stock,0,M.Bridges,TOR,2022-09-25,
3893,Sugar Rush (Offensive Line #2),Sports and Games,One,24.42,In stock,2,E. Barron,TOR,2022-09-25,
3894,"Saga, Volume 2 (Saga (Collected Editions) #2)",Sequential Art,Three,11.75,In stock,2,M.Bridges,O' Reilly,2022-09-25,
3895,"Run, Spot, Run: The Ethics of Keeping Pets",Philosophy,One,20.02,In stock,0,M.Bridges,TOR,2022-09-25,
3896,New Moon (Twilight #2),Young Adult,Four,12.86,In stock,0,E. Barron,TOR,2022-09-25,
3897,Life,Music,Five,31.58,In stock,2,M.Bridges,TOR,2022-09-25,
3898,Kindle Paperwhite User's Guide,Nonfiction,Three,34.0,In stock,0,A. Edwards,Dragonsteel,2022-09-25,
3899,H is for Hawk,Nonfiction,Five,57.42,In stock,0,A. Edwards,O' Reilly,2022-09-25,
3900,Girl Online On Tour (Girl Online #2),Young Adult,One,53.47,In stock,2,A. Edwards,O' Reilly,2022-09-25,
3901,"Fruits Basket, Vol. 2 (Fruits Basket #2)",Sequential Art,Five,11.64,In stock,2,A. Edwards,Dragonsteel,2022-09-25,
3902,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),Childrens,Four,52.88,In stock,2,M.Bridges,TOR,2022-09-25,
3903,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",Sequential Art,Four,18.51,In stock,1,A. Edwards,Dragonsteel,2022-09-25,
3904,While You Were Mine,Historical Fiction,Five,41.32,In stock,1,M.Bridges,TOR,2022-09-25,
3905,Where Lightning Strikes (Bleeding Stars #3),Romance,Three,39.77,In stock,1,M.Bridges,O' Reilly,2022-09-25,
